NorthEast,227,,"Freeman, Sarah",26:59.4,07:14.3,Bryant,26,59
NorthEast,228,,"Hackman, Courtney",27:01.3,07:14.8,Hartford,27,1
NorthEast,229,,"Roman, Casey",27:05.5,07:16.0,Niagara,27,6
NorthEast,230,,"Baker, Kaeli",27:08.8,07:16.8,Hartford,27,9
NorthEast,231,,"Bryant, Diondra",27:09.9,07:17.1,St. Francis (N.Y.),27,10
NorthEast,232,,"Gajewski, Danielle",27:10.0,07:17.2,New Hampshire,27,10
NorthEast,233,,"Rivers, Leah",27:18.2,07:19.4,St. Francis (N.Y.),27,18
NorthEast,234,,"Kurz, Natalie",27:27.1,07:21.7,Buffalo,27,27
NorthEast,235,,"Boese, Megan",27:32.2,07:23.1,Hofstra,27,32
NorthEast,236,,"Bacher, Alli",27:39.3,07:25.0,Hofstra,27,39
NorthEast,237,,"Lock, Kierstin",27:45.5,07:26.7,Bryant,27,45
NorthEast,238,,"Kibler, Grace",27:56.2,07:29.5,Niagara,27,56
NorthEast,239,,"Meizen, Caroline",28:01.7,07:31.0,Bryant,28,2
NorthEast,240,,"ronan, mallory",28:10.0,07:33.3,Niagara,28,10
NorthEast,241,,"Accetura , Kailyn",28:58.8,07:46.3,Central Connecticut,28,59
NorthEast,242,,"Goyette, Elizabeth",29:38.8,07:57.1,Bryant,29,39
NorthEast,243,,"Suits, Alyssa",33:42.9,09:02.5,Hofstra,33,43
South Region,1,,Mircheva,20:16.9,,Florida State,20,17
South Region,2,,Pascoe,20:23.6,,Florida,20,24
South Region,3,,Drop,20:29.4,,Georgia,20,29
South Region,4,,Kimeli,20:33.1,,Auburn,20,33
South Region,5,,Ozanne-Jaques,20:34.1,,Ole Miss,20,34
South Region,6,,Bergh,20:40.5,,Florida,20,41
South Region,7,,Sanga,20:43.0,,Tennessee Tech,20,43
South Region,8,,Funderburk,20:43.4,,Florida State,20,43
South Region,9,,Hull,20:51.7,,Florida,20,52
South Region,10,,Murray,20:56.8,,Tennessee,20,57
South Region,11,,Skyring,20:58.2,,Florida State,20,58
South Region,12,,Kosgei,20:58.8,,Mid. Tenn State,20,59
South Region,13,,Szpott,20:59.1,,Southern Miss.,20,59
South Region,14,,Vogelgesang,21:00.3,,Ole Miss,21,0
South Region,15,,Ruiz,21:03.4,,Georgia Tech,21,3
South Region,16,,Lutzow,21:03.8,,FGC,21,4
South Region,17,,Walker,21:05.8,,Vanderbilt,21,6
South Region,18,,Mooney,21:06.7,,Florida State,21,7
South Region,19,,Brenner,21:09.4,,Lipscomb,21,9
South Region,20,,King,21:09.9,,Ole Miss,21,10
South Region,21,,Barrett,21:10.9,,Florida,21,11
South Region,22,,Herndon,21:12.2,,Georgia Tech,21,12
South Region,23,,Tavani,21:12.3,,Georgia,21,12
South Region,24,,Judd,21:12.4,,Florida State,21,12
South Region,25,,Traxler,21:12.8,,Ole Miss,21,13
South Region,26,,McHugh,21:12.9,,Ole Miss,21,13
South Region,27,,Branch,21:13.9,,Georgia,21,14
South Region,28,,McQuilkin-Bell,21:16.4,,Florida,21,16
South Region,29,,Gitahi,21:16.7,,Alabama,21,17
South Region,30,,Fegans,21:17.3,,Georgia Tech,21,17
South Region,31,,Chepkemei,21:19.5,,Mid. Tenn State,21,19
South Region,32,,Cheruiyot,21:21.3,,South Alabama,21,21
South Region,33,,Thronson,21:22.1,,Tennessee,21,22
South Region,34,,Tsai,21:22.6,,Vanderbilt,21,23
South Region,35,,Mattox,21:24.1,,Southern Miss.,21,24
South Region,36,,Jebor,21:28.0,,Mid. Tenn State,21,28
South Region,37,,Elkin,21:31.7,,Ole Miss,21,32
South Region,38,,Sapienza-Wright,21:33.0,,Vanderbilt,21,33
South Region,39,,Yanek,21:33.4,,Alabama,21,33
South Region,40,,Galarza,21:34.2,,Georgia Tech,21,34
South Region,41,,Meydrich,21:34.6,,Miss State,21,35
South Region,42,,Kingma,21:35.0,,Lipscomb,21,35
South Region,43,,Gollnick,21:35.6,,Georgia Tech,21,36
South Region,44,,PoOle Miss,21:35.9,,Chattanooga,21,36
South Region,45,,Schardt,21:36.7,,Belmont,21,37
South Region,46,,Meske,21:37.6,,Tennessee,21,38
South Region,47,,Fair,21:39.8,,Miss State,21,40
South Region,48,,Flynt,21:40.0,,Lipscomb,21,40
South Region,49,,Hewitt,21:41.2,,Florida State,21,41
South Region,50,,Buteau,21:41.9,,Alabama,21,42
South Region,51,,Pietrzyk,21:42.8,,Vanderbilt,21,43
South Region,52,,Stallworth,21:43.8,,East Tenn St,21,44
South Region,53,,Jensen,21:44.8,,Vanderbilt,21,45
South Region,54,,Gardner,21:45.9,,Alabama,21,46
South Region,55,,Hopkins,21:47.0,,Ole Miss,21,47
South Region,56,,Jones,21:47.6,,Chattanooga,21,48
South Region,57,,Gomez,21:49.3,,Georgia,21,49
South Region,58,,Seymour,21:49.8,,Tennessee,21,50
South Region,59,,Lima,21:52.2,,Florida State,21,52
South Region,60,,Prouty,21:56.7,,Georgia Tech,21,57
South Region,61,,Mallory,21:56.9,,Samford,21,57
South Region,62,,McUmber,21:58.0,,Jacksonville,21,58
South Region,63,,Holdbrooks,22:00.9,,Southern Miss.,22,1
South Region,64,,Heavern,22:01.9,,Georgia,22,2
South Region,65,,Block,22:04.8,,Georgia,22,5
South Region,66,,Flood,22:06.5,,Georgia Tech,22,7
South Region,67,,Kigen,22:06.6,,Mid. Tenn State,22,7
South Region,68,,English,22:06.8,,Georgia,22,7
South Region,69,,Schneider,22:07.4,,Stetson,22,7
South Region,70,,Lahey,22:07.8,,Lipscomb,22,8
South Region,71,,Gebarzewska,22:08.6,,Southern Miss.,22,9
South Region,72,,Dearborn,22:11.7,,Alabama,22,12
South Region,73,,Gelderblom,22:17.7,,Fiu,22,18
South Region,74,,Kiprop,22:19.3,,Auburn,22,19
South Region,75,,Alonso,22:20.1,,Georgia State,22,20
South Region,76,,Rudie,22:20.6,,Lipscomb,22,21
South Region,77,,Blair,22:23.6,,Florida,22,24
South Region,78,,Watson,22:24.1,,Fiu,22,24
South Region,79,,Cheeseman,22:26.1,,Belmont,22,26
South Region,80,,Foreman,22:27.2,,Samford,22,27
South Region,81,,Da Silva,22:27.6,,Fiu,22,28
South Region,82,,McGee,22:28.5,,Southern Miss.,22,29
South Region,83,,Bebout,22:28.5,,Auburn,22,29
South Region,84,,Morgan,22:29.4,,Vanderbilt,22,29
South Region,85,,Tucker,22:30.5,,Miss State,22,30
South Region,86,,Riordan,22:32.6,,Tennessee,22,33
South Region,87,,Nereo,22:33.5,,Jacksonville State,22,33
South Region,88,,Gumpel,22:33.6,,North Florida,22,34
South Region,89,,Palotti,22:37.2,,Jacksonville,22,37
South Region,90,,Grisbaum,22:38.8,,Vanderbilt,22,39
South Region,91,,Wilkinson,22:39.9,,Florida,22,40
South Region,92,,May,22:40.3,,Southern Miss.,22,40
South Region,93,,Alama,22:40.7,,Belmont,22,41
South Region,94,,Alderton,22:41.5,,Tennessee-Martin,22,42
South Region,95,,Kwambai,22:41.9,,Tennessee Tech,22,42
South Region,96,,Meyberg,22:42.0,,Georgia State,22,42
South Region,97,,McPherson,22:42.7,,Auburn,22,43
South Region,98,,Carpenter,22:43.7,,North Florida,22,44
South Region,99,,Coulter,22:44.8,,Troy,22,45
South Region,100,,Strozier,22:46.0,,Samford,22,46
South Region,101,,Badham,22:46.1,,Miss State,22,46
South Region,102,,Brenda,22:46.1,,Kennesaw State,22,46
South Region,103,,Kosgei,22:49.1,,Mid. Tenn State,22,49
South Region,104,,Lax,22:49.3,,Belmont,22,49
South Region,105,,Jung,22:49.5,,Ucf,22,49
South Region,106,,Lyle,22:49.8,,Samford,22,50
South Region,107,,Cooney,22:50.9,,North Florida,22,51
South Region,108,,Kapaya,22:51.8,,East Tenn St,22,52
South Region,109,,Steely,22:52.3,,Miss State,22,52
South Region,110,,Sall,22:55.4,,Troy,22,55
South Region,111,,Thomson,22:56.1,,Chattanooga,22,56
South Region,112,,Sandwell,22:57.3,,Memphis,22,57
South Region,113,,Chepkemboi,22:57.8,,Tennessee Tech,22,58
South Region,114,,Van Dijk,23:00.4,,North Florida,23,0
South Region,115,,Patrick,23:02.6,,Auburn,23,3
South Region,116,,Cesnik,23:03.4,,North Florida,23,3
South Region,117,,Gray,23:04.8,,Fiu,23,5
South Region,118,,Moon,23:06.1,,Uab,23,6
South Region,119,,Lindstad,23:06.8,,South Alabama,23,7
South Region,120,,Patton,23:07.0,,Alabama,23,7
South Region,121,,Grandys,23:08.4,,Tennessee-Martin,23,8
South Region,122,,Kling,23:08.8,,Lipscomb,23,9
South Region,123,,Pacheco,23:09.4,,Stetson,23,9
South Region,124,,Stortz,23:12.4,,Uab,23,12
South Region,125,,Zeller,23:15.5,,North Florida,23,15
South Region,126,,Meyer,23:15.7,,Kennesaw State,23,16
South Region,127,,Hausman,23:15.8,,Belmont,23,16
South Region,128,,Jelagat,23:16.9,,Mid. Tenn State,23,17
South Region,129,,Evans,23:19.4,,Uab,23,19
South Region,130,,Harto,23:20.0,,Southern Miss.,23,20
South Region,131,,Roy,23:20.4,,Tennessee-Martin,23,20
South Region,132,,Kiplagat,23:24.0,,Austin Peay,23,24
South Region,133,,Kettle,23:25.0,,Miami,23,25
South Region,134,,Smith,23:26.0,,Tennessee,23,26
South Region,135,,Garnier,23:27.6,,Georgia State,23,28
South Region,136,,Guest,23:29.1,,Troy,23,29
South Region,137,,Jonsson,23:29.9,,Florida Atlantic,23,30
South Region,138,,Buehrle,23:31.9,,Chattanooga,23,32
South Region,139,,Thompson,23:32.9,,Uab,23,33
South Region,140,,Devis,23:33.0,,North Florida,23,33
South Region,141,,Lee,23:33.8,,Tennessee-Martin,23,34
South Region,142,,Weems,23:34.6,,Auburn,23,35
South Region,143,,Dolan,23:34.7,,Ucf,23,35
South Region,144,,Nagwandala,23:38.6,,Georgia Southern,23,39
South Region,145,,Thorne,23:39.5,,Samford,23,39
South Region,146,,Neglia,23:39.6,,Chattanooga,23,40
South Region,147,,Schwarz,23:40.9,,East Tenn St,23,41
South Region,148,,Gebretsadik,23:43.2,,Fiu,23,43
South Region,149,,McCabe,23:44.1,,Tennessee,23,44
South Region,150,,Ramirez,23:49.9,,Georgia State,23,50
South Region,151,,Cayton-Smith,23:50.8,,Miss State,23,51
South Region,152,,Cuneo,23:51.1,,Belmont,23,51
South Region,153,,Young,23:51.4,,Belmont,23,51
South Region,154,,Snell,23:52.5,,Georgia Southern,23,52
South Region,155,,Marchbanks,23:52.9,,Samford,23,53
South Region,156,,Bienz,23:57.0,,South Florida,23,57
South Region,157,,Hardcastle,23:57.1,,Florida Atlantic,23,57
South Region,158,,Caldwell,23:57.2,,Chattanooga,23,57
South Region,159,,Raymond,23:57.4,,Miami,23,57
South Region,160,,Adams,24:00.6,,Memphis,24,1
South Region,161,,Langlois,24:03.3,,Miami,24,3
South Region,162,,Lersch,24:06.5,,Florida Atlantic,24,7
South Region,163,,Nelson,24:07.9,,Chattanooga,24,8
South Region,164,,Felton,24:08.0,,FGC,24,8
South Region,165,,Tejeda,24:09.0,,Ucf,24,9
South Region,166,,Samhouri,24:09.6,,South Florida,24,10
South Region,167,,Vreeland,24:11.5,,Miami,24,11
South Region,168,,Farrell,24:12.2,,Kennesaw State,24,12
South Region,169,,Nelson,24:12.8,,Samford,24,13
South Region,170,,Lay,24:14.7,,Austin Peay,24,15
South Region,171,,Otter,24:15.8,,Miami,24,16
South Region,172,,Valli,24:18.6,,Georgia State,24,19
South Region,173,,König,24:22.2,,Florida Atlantic,24,22
South Region,174,,Guirey,24:24.8,,Troy,24,25
South Region,175,,Wallace,24:25.0,,Miss State,24,25
South Region,176,,Sorrell,24:25.1,,Jacksonville State,24,25
South Region,177,,Mullican,24:28.4,,Georgia Southern,24,28
South Region,178,,Kigen,24:32.2,,Auburn,24,32
South Region,179,,Ortega,24:34.2,,Jacksonville State,24,34
South Region,180,,Vandormael,24:35.8,,Tennessee-Martin,24,36
South Region,181,,Archibald,24:36.8,,Alabama State,24,37
South Region,182,,Johnson,24:47.3,,Uab,24,47
South Region,183,,Rischar,24:49.8,,South Florida,24,50
South Region,184,,Soltis,24:51.2,,Ucf,24,51
South Region,185,,Hendrick,24:51.4,,Kennesaw State,24,51
South Region,186,,Clark,24:52.5,,Florida Atlantic,24,52
South Region,187,,Prop,24:52.8,,Georgia State,24,53
South Region,188,,Farnsworth,25:03.0,,South Florida,25,3
South Region,189,,Jones,25:06.1,,South Florida,25,6
South Region,190,,Hernandez,25:06.9,,South Florida,25,7
South Region,191,,Truett,25:09.0,,Stetson,25,9
South Region,192,,Macon,25:12.0,,Florida Atlantic,25,12
South Region,193,,Grant,25:19.1,,Alabama State,25,19
South Region,194,,Montgomery,25:29.2,,Georgia Southern,25,29
South Region,195,,McGowan,25:32.2,,Ucf,25,32
South Region,196,,Ashley,25:35.5,,Troy,25,35
South Region,197,,Allmark,25:38.9,,South Florida,25,39
South Region,198,,Meltzer,25:42.4,,Florida Atlantic,25,42
South Region,199,,Mezidor,25:50.6,,Alabama State,25,51
South Region,200,,Shealy,25:59.5,,Georgia State,25,59
South Region,201,,Alexandria,26:13.9,,Kennesaw State,26,14
South Region,202,,Poytress,26:39.0,,Jacksonville State,26,39
South Region,203,,Rocker,27:07.5,,Georgia Southern,27,7
South Region,204,,Hudgins,27:21.4,,Jacksonville State,27,21
South Region,205,,Jackson,32:26.3,,Tennessee Tech,32,26
South Region,206,,Daniels,35:16.9,,Tennessee Tech,35,17
South Central,1,,Robinson,20:20.3,,Arkansas,20,20
South Central,2,,Werner,20:29.0,,Arkansas,20,29
South Central,3,,Gregory,20:29.0,,Arkansas,20,29
South Central,4,,Viljoen,20:33.9,,Arkansas,20,34
South Central,5,,Miller,20:36.6,,SMU,20,37
South Central,6,,Girard,20:41.5,,Texas AMCC,20,42
South Central,7,,Collins,20:46.5,,Texas,20,46
South Central,8,,Ojstersek,20:51.8,,SMU,20,52
South Central,9,,Cruz,20:54.0,,Texas,20,54
South Central,11,,Brown,21:07.2,,Arkansas,21,7
South Central,12,,Romero,21:11.1,,Texas State,21,11
South Central,13,,Huckabee,21:13.0,,Arkansas,21,13
South Central,14,,Reed,21:13.5,,Arkansas,21,14
South Central,15,,Iseli,21:18.9,,North Texas,21,19
South Central,16,,Watson,21:20.0,,Arkansas-Lit,21,20
South Central,17,,Helmers,21:21.6,,Rice,21,22
South Central,19,,Cole,21:28.0,,Texas State,21,28
South Central,20,,Guidry,21:28.1,,Texas,21,28
South Central,21,,Long,21:28.1,,Texas State,21,28
South Central,22,,Chelangat,21:30.5,,UT-Rio Grand,21,30
South Central,23,,Grogan,21:31.3,,SMU,21,31
South Central,24,,Warren,21:34.1,,Texas AM,21,34
South Central,25,,Patel,21:36.3,,Rice,21,36
South Central,26,,Bernardo,21:36.4,,Texas AM,21,36
South Central,27,,Ramirez,21:39.8,,SFA,21,40
South Central,28,,Charles,21:40.0,,Arkansas State,21,40
South Central,29,,McDonald,21:41.4,,LSU,21,41
South Central,30,,Driscoll,21:41.8,,Texas AM,21,42
South Central,31,,Fish,21:42.3,,Texas AM,21,42
South Central,32,,Lloyd,21:46.8,,Texas,21,47
South Central,33,,Andrews-Paul,21:49.2,,Baylor,21,49
South Central,34,,Vondra,21:51.9,,Texas,21,52
South Central,35,,Buckley,21:54.6,,Lamar,21,55
South Central,36,,Schneider,21:55.6,,Texas State,21,56
South Central,37,,Campos,22:00.0,,Texas AMCC,22,0
South Central,38,,King,22:00.5,,Texas State,22,0
South Central,39,,Mandel,22:01.1,,Texas Christian,22,1
South Central,41,,Zapata,22:04.4,,UT-Rio Grand,22,4
South Central,42,,Messineo,22:05.7,,Rice,22,6
South Central,43,,Gonzales,22:07.0,,Houston,22,7
South Central,45,,Surratt,22:10.3,,SFA,22,10
South Central,46,,Meyer,22:11.0,,Arkansas State,22,11
South Central,47,,Sorensen,22:11.6,,Houston,22,12
South Central,48,,Gilmore,22:13.4,,Baylor,22,13
South Central,49,,Jerotich,22:14.2,,McNeese State,22,14
South Central,50,,Black,22:14.6,,Texas AM,22,15
South Central,51,,Antrich,22:18.3,,Baylor,22,18
South Central,52,,Chapa,22:18.6,,Texas AM,22,19
South Central,53,,Melius,22:19.0,,Tulane,22,19
South Central,54,,Bourque,22:20.7,,LSU,22,21
South Central,55,,Eykelbosch,22:23.0,,McNeese State,22,23
South Central,56,,Bradley,22:24.8,,Texas AM,22,25
South Central,57,,Walton,22:27.7,,Baylor,22,28
South Central,58,,Johnston,22:31.8,,Texas Christian,22,32
South Central,59,,Tomaini,22:35.3,,Texas Christian,22,35
South Central,60,,Quiroga,22:36.3,,Texas AMCC,22,36
South Central,61,,Rios,22:37.3,,UT-Rio Grand,22,37
South Central,62,,Parker,22:38.0,,LSU,22,38
South Central,63,,Palin,22:38.9,,LSU,22,39
South Central,64,,Sierra,22:39.8,,Texas State,22,40
South Central,65,,Lobodzinski,22:40.5,,Houston,22,41
South Central,66,,Montemayor,22:41.9,,SMU,22,42
South Central,67,,Stamey,22:42.6,,LSU,22,43
South Central,68,,ADAMS,22:43.4,,North Texas,22,43
South Central,69,,Wood,22:43.8,,Lamar,22,44
South Central,70,,Welborn,22:43.9,,Texas,22,44
South Central,71,,Murphy,22:44.3,,SMU,22,44
South Central,72,,Holmes,22:44.8,,Baylor,22,45
South Central,73,,Martinez,22:47.6,,Incarnate,22,48
South Central,74,,Balandran,22:48.2,,Rice,22,48
South Central,75,,Oury,22:49.9,,Arkansas State,22,50
South Central,76,,Tucker,22:51.3,,SHS,22,51
South Central,77,,Steinhauser,22:52.0,,Texas State,22,52
South Central,78,,McCutchen,22:52.7,,Texas AMCC,22,53
South Central,79,,Thompson,22:52.9,,Texas,22,53
South Central,80,,Crone,22:53.3,,SFA,22,53
South Central,81,,Chandler,22:53.9,,Arkansas State,22,54
South Central,82,,Romo,22:55.9,,UT-Rio Grand,22,56
South Central,83,,Emmerson,22:56.0,,Lamar,22,56
South Central,84,,Everroad,22:57.5,,Baylor,22,57
South Central,85,,Esparza,22:57.7,,SMU,22,58
South Central,86,,Villanueva,22:59.8,,UT-Rio Grand,23,0
South Central,87,,Whiteoak,23:00.1,,Lamar,23,0
South Central,88,,Evans,23:00.4,,SFA,23,0
South Central,89,,Shelton,23:04.0,,North Texas,23,4
South Central,90,,Stovall,23:05.1,,Tulane,23,5
South Central,91,,Sanchez,23:07.0,,Arkansas-Lit,23,7
South Central,92,,Lander,23:07.2,,McNeese State,23,7
South Central,93,,Hull,23:07.8,,McNeese State,23,8
South Central,94,,Koech,23:08.2,,UT-Rio Grand,23,8
South Central,95,,Schmidt,23:08.8,,North Texas,23,9
South Central,96,,Dunlap,23:11.9,,Houston,23,12
South Central,97,,Schneider,23:19.0,,Houston,23,19
South Central,99,,Neal,23:22.4,,Rice,23,22
South Central,100,,Waine,23:23.1,,McNeese State,23,23
South Central,101,,Ramirez,23:23.9,,Incarnate,23,24
South Central,102,,Tarrant,23:25.3,,SHS,23,25
South Central,103,,Eldien,23:26.6,,Arkansas State,23,27
South Central,104,,White,23:29.0,,North Texas,23,29
South Central,105,,Farrow,23:33.2,,LSU,23,33
South Central,106,,Diaz,23:33.8,,Incarnate,23,34
South Central,107,,Hernandez,23:34.4,,Incarnate,23,34
South Central,108,,Marsheck,23:37.6,,Baylor,23,38
South Central,109,,Paul,23:39.3,,Arkansas-Lit,23,39
South Central,110,,Guillot,23:41.3,,LSU,23,41
South Central,112,,Rivera,23:45.7,,UT-Rio Grand,23,46
South Central,113,,Santos,23:50.7,,Houston,23,51
South Central,115,,Brainard,23:56.0,,Arkansas State,23,56
South Central,118,,Grimm,23:58.3,,Arkansas State,23,58
South Central,119,,Belanger,23:59.2,,Tulane,23,59
South Central,120,,Castleberry,24:04.7,,Houston,24,5
South Central,121,,Duenes,24:05.4,,SHS,24,5
South Central,122,,Barth,24:06.5,,Texas Christian,24,7
South Central,123,,Aguiar,24:12.7,,Texas Christian,24,13
South Central,124,,Blankenship,24:14.4,,Texas AMCC,24,14
South Central,125,,Alcantar,24:19.2,,Incarnate,24,19
South Central,126,,Baker,24:20.3,,Texas Christian,24,20
South Central,129,,Williams,24:23.6,,Lamar,24,24
South Central,130,,Henderson,24:25.5,,Incarnate,24,26
South Central,131,,Fox,24:26.0,,McNeese State,24,26
South Central,132,,Manning,24:27.6,,Arkansas-Lit,24,28
South Central,133,,Antkowiak,24:31.5,,SFA,24,32
South Central,135,,Suarez,24:42.0,,Texas Christian,24,42
South Central,136,,Alcanter,24:44.0,,Incarnate,24,44
South Central,138,,Martinez,24:47.8,,Texas AMCC,24,48
South Central,139,,Clarkin,24:50.0,,SHS,24,50
South Central,140,,Maue,24:52.5,,Tulane,24,52
South Central,141,,Pina,24:54.5,,McNeese State,24,54
South Central,142,,Phaneuf,24:58.5,,Tulane,24,59
South Central,143,,Chorn,24:59.4,,SHS,24,59
South Central,144,,Sanchez,25:00.9,,SHS,25,1
South Central,145,,Reifers,25:18.0,,Nicholls Sta,25,18
South Central,146,,Verges,25:38.4,,Nicholls Sta,25,38
South Central,149,,Johnson,25:54.8,,North Texas,25,55
South Central,150,,Foster,26:03.9,,Lamar,26,4
South Central,151,,Callejas,26:13.8,,Nicholls Sta,26,14
South Central,152,,Kiplagat,26:28.9,,Nicholls Sta,26,29
South Central,153,,Boni,26:46.8,,Arkansas-Lit,26,47
South Central,154,,Keter,26:51.7,,Nicholls Sta,26,52
SouthEast,1,,Wasike,19:42.1,,Louisville,19,42
SouthEast,2,,Henes,19:47.6,,NC State,19,48
SouthEast,3,,Carnahan,19:54.5,,Furman,19,54
SouthEast,4,,Steelman,19:56.5,,Wofford,19,56
SouthEast,5,,Clairmonte,19:59.0,,NC State,19,59
SouthEast,6,,Morris,20:01.4,,Clemson,20,1
SouthEast,7,,Green,20:04.5,,Virginia,20,5
SouthEast,8,,Freix,20:15.8,,VT,20,16
SouthEast,9,,Halvorsen,20:17.1,,Wake,20,17
SouthEast,10,,Kiborus,20:17.5,,Eastern Kentucky,20,18
SouthEast,11,,Hurley,20:17.8,,Furman,20,18
SouthEast,12,,Michelin,20:19.3,,North Carolina,20,19
SouthEast,13,,Heinst,20:19.5,,High Point,20,20
SouthEast,14,,Ndorobo,20:23.6,,Eastern Kentucky,20,24
SouthEast,15,,Richichi,20:23.6,,Duke,20,24
SouthEast,16,,Jennings,20:24.9,,Furman,20,25
SouthEast,17,,Smith,20:25.7,,Wake,20,26
SouthEast,18,,Palmer,20:27.0,,Liberty,20,27
SouthEast,19,,Crosby,20:30.6,,NC State,20,31
SouthEast,20,,Reinhart,20:34.2,,Duke,20,34
SouthEast,21,,Zimmermann,20:34.5,,NC State,20,34
SouthEast,22,,Shepard,20:35.8,,Kentucky,20,36
SouthEast,23,,Holt,20:42.5,,NC State,20,43
SouthEast,24,,Cheruiyot,20:43.1,,Eastern Kentucky,20,43
SouthEast,25,,Corbosiero,20:43.6,,Richmond,20,44
SouthEast,26,,O'Flaherty,20:49.2,,George Mason,20,49
SouthEast,27,,Poppell,20:49.5,,Morehead,20,49
SouthEast,28,,Burr,20:50.4,,Furman,20,50
SouthEast,29,,Mulhern,20:50.9,,VCU,20,51
SouthEast,30,,Wolcott,20:51.1,,Virginia,20,51
SouthEast,31,,Hebner,20:51.6,,Duke,20,52
SouthEast,32,,Shaw,20:52.4,,NC State,20,52
SouthEast,33,,Richardson,20:55.3,,VT,20,55
SouthEast,34,,Pocratsky,20:56.4,,VT,20,56
SouthEast,35,,Mareno,20:58.3,,NC State,20,58
SouthEast,36,,Hallowes,21:00.2,,Duke,21,0
SouthEast,37,,Gear,21:01.1,,Furman,21,1
SouthEast,38,,Thompson,21:01.6,,Richmond,21,2
SouthEast,39,,Berman,21:02.4,,VT,21,2
SouthEast,40,,Beach,21:03.9,,Duke,21,4
SouthEast,41,,Parlier,21:05.2,,Liberty,21,5
SouthEast,42,,Wright,21:05.3,,Wake,21,5
SouthEast,43,,Brookover,21:06.4,,Wake,21,6
SouthEast,44,,Kuntz,21:07.1,,Furman,21,7
SouthEast,45,,Lindsay,21:08.1,,Virginia,21,8
SouthEast,46,,Stoddard,21:08.5,,South Carolina,21,8
SouthEast,47,,Wincheski,21:09.7,,UNC-Asheville,21,10
SouthEast,48,,Bristle,21:09.8,,East Carolina,21,10
SouthEast,49,,Bothwell,21:10.4,,Virginia,21,10
SouthEast,50,,Caldwell,21:11.0,,Furman,21,11
SouthEast,51,,Grosenheider,21:11.0,,Richmond,21,11
SouthEast,52,,Stone,21:11.4,,South Carolina,21,11
SouthEast,53,,Lingard,21:11.6,,Western Carolina,21,12
SouthEast,54,,Boice,21:12.4,,Kentucky,21,12
SouthEast,55,,Evans,21:13.8,,Wake,21,14
SouthEast,56,,Billings,21:15.8,,Duke,21,16
SouthEast,57,,Chemutai,21:16.5,,Louisville,21,16
SouthEast,58,,Dawson,21:17.3,,Clemson,21,17
SouthEast,59,,Carney,21:17.5,,Richmond,21,17
SouthEast,60,,Kroepfl,21:18.5,,William,21,18
SouthEast,61,,Carrier,21:19.0,,Kentucky,21,19
SouthEast,62,,Coggin,21:19.3,,Clemson,21,19
SouthEast,63,,Lansing,21:19.9,,Duke,21,20
SouthEast,64,,Onselen,21:20.9,,Coastal Carolina,21,21
SouthEast,65,,Moran,21:23.6,,Virginia,21,24
SouthEast,66,,Masselink,21:24.2,,Colllege of Charleston,21,24
SouthEast,67,,Tomasi,21:24.4,,Charlotte,21,24
SouthEast,68,,McLaughlin,21:24.8,,Clemson,21,25
SouthEast,69,,Lanier,21:25.1,,North Carolina,21,25
SouthEast,70,,Hoyos,21:28.6,,Eastern Kentucky,21,29
SouthEast,71,,Edwards,21:30.0,,VT,21,30
SouthEast,72,,Liggett,21:30.1,,Kentucky,21,30
SouthEast,73,,Walsh,21:30.2,,Kentucky,21,30
SouthEast,74,,Gearing,21:32.5,,Clemson,21,32
SouthEast,75,,Donohue,21:34.4,,George Mason,21,34
SouthEast,76,,Jackson,21:35.0,,James Madison,21,35
SouthEast,77,,Abbatiello,21:35.4,,Charlotte,21,35
SouthEast,78,,Grams,21:35.6,,Eastern Kentucky,21,36
SouthEast,79,,Anastasakis,21:36.0,,Elon,21,36
SouthEast,80,,Sauder,21:37.0,,Clemson,21,37
SouthEast,81,,Case,21:37.7,,High Point,21,38
SouthEast,82,,Finikiotis,21:37.9,,William,21,38
SouthEast,83,,Rennyson,21:37.9,,Virginia,21,38
SouthEast,84,,Geis,21:39.6,,High Point,21,40
SouthEast,85,,Watkins,21:39.9,,Morehead,21,40
SouthEast,86,,Inman,21:40.8,,Charleston South,21,41
SouthEast,87,,Savedge,21:41.3,,VCU,21,41
SouthEast,88,,Brown,21:42.0,,Richmond,21,42
SouthEast,89,,Schulz,21:43.0,,Wake,21,43
SouthEast,90,,Horton,21:43.4,,Charlotte,21,43
SouthEast,91,,Fedders,21:43.5,,App State,21,44
SouthEast,92,,Nikolaou,21:44.3,,Western Carolina,21,44
SouthEast,93,,Michels,21:44.5,,Kentucky,21,45
SouthEast,94,,Hamer,21:46.1,,George Mason,21,46
SouthEast,95,,Beery,21:46.6,,Louisville,21,47
SouthEast,96,,Stoudt,21:47.5,,East Carolina,21,48
SouthEast,97,,Ickes,21:48.4,,High Point,21,48
SouthEast,98,,McGrath,21:48.8,,South Carolina,21,49
SouthEast,99,,Peeples,21:48.9,,Kentucky,21,49
SouthEast,100,,Koekemoer,21:50.9,,Campbell,21,51
SouthEast,101,,Yourkavitch,21:51.1,,East Carolina,21,51
SouthEast,102,,Corona-Luna,21:51.3,,Morehead,21,51
SouthEast,103,,Gosser,21:51.9,,Louisville,21,52
SouthEast,104,,Wilson,21:52.3,,Louisville,21,52
SouthEast,105,,Kolor,21:52.6,,App State,21,53
